Experimental_index,DP_Group,LA/GA,Polymer_MW,CL Ratio,Drug_Tm,Drug_Pka,Initial D/M ratio,DLC,SA-V,SE,Drug_Mw,Drug_TPSA,Drug_NHA,Drug_LogP,Time,T=0.25,T=0.5,T=1.0,Release
106,TMZ-PLGA,3.0,20000.0,0.0,212.0,10.46,0.05,0.04,97.56,0.0,194.15,108.17,8.0,-2.08,6.99,0.04,0.05,0.06,0.2
112,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.29,0.19,100.0,0.0,392.47,94.83,6.0,1.9,21.2,0.0,0.0,0.01,0.61
2,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.07,101.69,1.0,446.91,68.74,9.0,4.28,1.62,0.05,0.1,0.19,0.27
169,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,26.0,0.01,0.01,0.02,0.46
68,LDC-PLGA,1.0,48000.0,0.0,68.5,13.78,0.2,0.01,1621.62,0.0,234.34,32.34,3.0,2.58,8.97,0.02,0.03,0.05,0.12
112,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.29,0.19,100.0,0.0,392.47,94.83,6.0,1.9,16.99,0.0,0.0,0.01,0.34
44,DPP-PLGA,1.0,46000.0,0.0,156.0,13.91,0.11,0.07,20.27,0.0,254.25,102.28,8.0,-2.21,21.12,0.01,0.03,0.06,0.98
52,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.2,0.01,1875.0,0.0,234.34,32.34,3.0,2.58,1.24,0.05,0.09,0.15,0.16
114,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,1.72,0.62,98.36,0.0,392.47,94.83,6.0,1.9,9.04,0.25,0.31,0.5,0.55
74,IBP-PLGA,1.0,46000.0,0.0,76.25,4.85,0.21,0.18,34.36,0.0,206.29,37.3,2.0,3.07,3.04,0.11,0.17,0.27,0.72
71,LDC-PLGA,1.0,48000.0,0.0,68.5,13.78,0.03,0.01,1395.35,0.0,234.34,32.34,3.0,2.58,19.84,0.04,0.08,0.15,0.63
37,CBD-PLGA,1.0,51000.0,0.0,66.5,9.13,0.1,0.05,248.76,0.5,314.47,40.46,2.0,5.85,41.99,0.04,0.07,0.11,0.79
62,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.05,0.04,705.88,0.0,234.34,32.34,3.0,2.58,19.8,0.01,0.02,0.02,0.66
128,IBP-PLGA,1.0,46000.0,0.0,76.25,4.85,0.05,0.04,117.65,0.0,206.29,37.3,2.0,3.07,7.03,0.1,0.16,0.28,0.96
116,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,46.01,0.09,0.1,0.11,0.83
124,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.06,78.95,0.0,331.35,99.6,8.0,1.58,34.54,0.01,0.03,0.07,0.98
69,LDC-PLGA,1.0,48000.0,0.0,68.5,13.78,0.1,0.01,1538.46,0.0,234.34,32.34,3.0,2.58,36.12,0.07,0.09,0.12,0.66
168,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,5.0,0.01,0.01,0.01,0.02
112,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.29,0.19,100.0,0.0,392.47,94.83,6.0,1.9,8.26,0.0,0.0,0.01,0.06
65,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.1,0.1,722.89,0.0,234.34,32.34,3.0,2.58,35.77,0.01,0.01,0.02,0.92
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,1.29,0.11,0.22,0.39,0.45
98,PTX-PLGA,3.0,108000.0,0.0,216.5,10.36,0.02,0.02,3488.37,0.1,853.92,221.29,15.0,3.74,13.16,0.01,0.01,0.02,0.16
121,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.05,117.65,0.0,331.35,99.6,8.0,1.58,29.87,0.02,0.03,0.07,0.88
114,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,1.72,0.62,98.36,0.0,392.47,94.83,6.0,1.9,14.25,0.25,0.31,0.5,0.61
40,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.2,0.14,5870.84,0.0,285.31,78.29,5.0,2.66,11.97,0.01,0.03,0.05,0.4
85,5-FU-PLGA,1.0,104000.0,0.0,282.5,8.02,0.8,0.26,127.39,0.0,130.08,65.72,5.0,-0.8,0.99,0.11,0.19,0.33,0.33
9,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.11,0.06,97.09,0.0,194.19,61.82,6.0,-1.03,0.13,0.04,0.08,0.12,0.03
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,0.1,0.04,0.06,0.09,0.06
60,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.2,0.17,714.29,0.0,234.34,32.34,3.0,2.58,4.45,0.01,0.02,0.03,0.07
114,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,1.72,0.62,98.36,0.0,392.47,94.83,6.0,1.9,0.12,0.25,0.31,0.5,0.17
161,PTX-PLGA-co-PALA,3.0,11000.0,0.06,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,45.0,0.0,0.0,0.01,0.46
53,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.1,0.01,1276.6,0.0,234.34,32.34,3.0,2.58,35.99,0.02,0.05,0.11,0.86
58,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.05,0.02,1250.0,0.0,234.34,32.34,3.0,2.58,2.0,0.21,0.35,0.47,0.6
89,TTD-PLGA,1.0,8300.0,0.0,206.0,10.28,0.1,0.06,112.25,0.01,325.5,23.47,2.0,5.34,13.88,0.06,0.09,0.15,0.92
109,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.04,0.02,98.36,0.0,392.47,94.83,6.0,1.9,0.0,0.0,0.01,0.01,0.0
166,TAA-PLGA-co-PALA,3.0,11000.0,0.06,293.0,11.75,0.83,0.33,2.89,0.5,434.5,93.06,7.0,2.42,23.0,0.0,0.01,0.01,0.01
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,0.0,0.03,0.06,0.11,0.0
97,PTX-PLGA,3.0,108000.0,0.0,216.5,10.36,0.02,0.01,3529.41,0.1,853.92,221.29,15.0,3.74,92.96,0.01,0.02,0.04,0.43
46,PTX-PLGA,3.0,105000.0,0.0,216.5,10.36,0.02,0.01,22018.35,0.0,853.92,221.29,15.0,3.74,29.86,0.05,0.1,0.18,0.69
98,PTX-PLGA,3.0,108000.0,0.0,216.5,10.36,0.02,0.02,3488.37,0.1,853.92,221.29,15.0,3.74,14.65,0.01,0.01,0.02,0.17
160,PTX-PLGA-co-PALA,3.0,11000.0,0.06,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,78.0,0.01,0.01,0.02,0.95
122,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.05,202.7,0.0,331.35,99.6,8.0,1.58,0.0,0.02,0.05,0.09,0.0
65,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.1,0.1,722.89,0.0,234.34,32.34,3.0,2.58,0.0,0.01,0.01,0.02,0.0
56,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.2,0.03,1333.33,0.0,234.34,32.34,3.0,2.58,0.15,0.27,0.44,0.7,0.32
46,PTX-PLGA,3.0,105000.0,0.0,216.5,10.36,0.02,0.01,22018.35,0.0,853.92,221.29,15.0,3.74,0.0,0.05,0.1,0.18,0.0
125,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.05,179.1,0.0,331.35,99.6,8.0,1.58,3.17,0.03,0.07,0.14,0.25
61,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.1,0.09,759.49,0.0,234.34,32.34,3.0,2.58,35.17,0.0,0.01,0.01,0.91
80,5-FU-PLGA,1.0,104000.0,0.0,282.5,7.76,0.8,0.35,76.73,0.0,130.08,65.72,5.0,-0.8,9.13,0.09,0.19,0.35,0.9
163,PTX-PLGA-co-PAVL,3.0,10200.0,0.04,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,11.0,0.01,0.01,0.02,0.03
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,13.91,0.01,0.02,0.05,0.32
111,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.18,0.12,113.21,0.0,392.47,94.83,6.0,1.9,18.51,0.0,0.01,0.01,0.6
112,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.29,0.19,100.0,0.0,392.47,94.83,6.0,1.9,0.26,0.0,0.0,0.01,0.01
59,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.03,0.01,1333.33,0.0,234.34,32.34,3.0,2.58,5.02,0.24,0.33,0.49,0.73
129,IBP-PLGA,1.0,46000.0,0.0,76.25,4.85,0.05,0.04,78.95,0.0,206.29,37.3,2.0,3.07,7.0,0.08,0.13,0.23,1.0
69,LDC-PLGA,1.0,48000.0,0.0,68.5,13.78,0.1,0.01,1538.46,0.0,234.34,32.34,3.0,2.58,0.63,0.07,0.09,0.12,0.15
126,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.06,444.44,0.0,331.35,99.6,8.0,1.58,5.84,0.03,0.09,0.24,0.65
9,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.11,0.06,97.09,0.0,194.19,61.82,6.0,-1.03,1.23,0.04,0.08,0.12,0.14
121,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.05,117.65,0.0,331.35,99.6,8.0,1.58,28.78,0.02,0.03,0.07,0.81
113,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.51,0.29,115.38,0.0,392.47,94.83,6.0,1.9,0.35,0.03,0.06,0.11,0.04
48,PTX-PLGA,3.0,105000.0,0.0,216.5,10.36,0.01,0.0,13498.31,0.0,853.92,221.29,15.0,3.74,0.79,0.06,0.13,0.24,0.19
88,TTD-PLGA,1.0,28000.0,0.0,206.0,10.28,0.1,0.04,74.04,0.01,325.5,23.47,2.0,5.34,18.19,0.01,0.02,0.03,0.81
70,LDC-PLGA,1.0,48000.0,0.0,68.5,13.78,0.05,0.02,1363.64,0.0,234.34,32.34,3.0,2.58,8.1,0.05,0.08,0.15,0.3
168,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,33.0,0.01,0.01,0.01,0.71
62,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.05,0.04,705.88,0.0,234.34,32.34,3.0,2.58,14.0,0.01,0.02,0.02,0.32
122,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.05,202.7,0.0,331.35,99.6,8.0,1.58,16.54,0.02,0.05,0.09,0.52
54,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.05,0.01,1578.95,0.0,234.34,32.34,3.0,2.58,42.8,0.11,0.15,0.22,0.96
166,TAA-PLGA-co-PALA,3.0,11000.0,0.06,293.0,11.75,0.83,0.33,2.89,0.5,434.5,93.06,7.0,2.42,35.0,0.0,0.01,0.01,0.71
166,TAA-PLGA-co-PALA,3.0,11000.0,0.06,293.0,11.75,0.83,0.33,2.89,0.5,434.5,93.06,7.0,2.42,8.0,0.0,0.01,0.01,0.01
36,CBD-PLGA,1.0,12000.0,0.0,66.5,9.13,0.1,0.08,248.24,0.5,314.47,40.46,2.0,5.85,0.46,0.04,0.08,0.15,0.04
166,TAA-PLGA-co-PALA,3.0,11000.0,0.06,293.0,11.75,0.83,0.33,2.89,0.5,434.5,93.06,7.0,2.42,12.0,0.0,0.01,0.01,0.01
130,IBP-PLGA,1.0,46000.0,0.0,76.25,4.85,0.05,0.04,57.69,0.0,206.29,37.3,2.0,3.07,9.98,0.08,0.14,0.26,1.0
102,HPA-PLGA,1.0,12000.0,0.0,218.0,11.11,0.03,0.02,1090.91,0.01,242.32,58.88,3.0,2.0,8.03,0.11,0.2,0.36,0.92
168,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,38.0,0.01,0.01,0.01,0.72
78,IBP-PLGA,1.0,46000.0,0.0,76.25,4.85,0.21,0.19,66.15,0.0,206.29,37.3,2.0,3.07,1.49,0.09,0.12,0.14,0.14
12,DEX-PLGA,1.0,28000.0,0.0,262.0,12.42,0.1,0.08,300.0,0.0,392.47,94.83,6.0,1.9,0.4,0.07,0.12,0.18,0.13
162,PTX-PLGA-co-PAVL,3.0,10200.0,0.04,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,6.0,0.02,0.02,0.03,0.05
96,PTX-PLGA,3.0,108000.0,0.0,216.5,10.36,0.02,0.01,3076.92,0.1,853.92,221.29,15.0,3.74,93.19,0.01,0.02,0.04,0.49
43,DPP-PLGA,1.0,46000.0,0.0,156.0,13.91,0.15,0.06,53.1,0.0,254.25,102.28,8.0,-2.21,3.5,0.0,0.02,0.05,0.23
84,5-FU-PLGA,1.0,104000.0,0.0,282.5,8.02,0.8,0.18,210.53,0.0,130.08,65.72,5.0,-0.8,16.12,0.07,0.13,0.22,0.83
46,PTX-PLGA,3.0,105000.0,0.0,216.5,10.36,0.02,0.01,22018.35,0.0,853.92,221.29,15.0,3.74,6.69,0.05,0.1,0.18,0.37
98,PTX-PLGA,3.0,108000.0,0.0,216.5,10.36,0.02,0.02,3488.37,0.1,853.92,221.29,15.0,3.74,34.33,0.01,0.01,0.02,0.22
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,18.07,0.03,0.06,0.11,1.01
44,DPP-PLGA,1.0,46000.0,0.0,156.0,13.91,0.11,0.07,20.27,0.0,254.25,102.28,8.0,-2.21,0.0,0.01,0.03,0.06,0.0
121,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.05,117.65,0.0,331.35,99.6,8.0,1.58,0.0,0.02,0.03,0.07,0.0
5,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.08,85.71,1.0,446.91,68.74,9.0,4.28,0.0,0.02,0.02,0.03,0.0
115,LPA-PLGA,1.0,12000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,25.18,0.11,0.12,0.15,0.79
52,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.2,0.01,1875.0,0.0,234.34,32.34,3.0,2.58,35.99,0.05,0.09,0.15,0.85
117,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.23,217.39,0.01,1269.47,466.34,30.0,-1.14,0.0,0.09,0.11,0.15,0.0
119,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.15,217.39,0.01,1269.47,466.34,30.0,-1.14,35.25,0.02,0.03,0.04,0.47
125,PRC-PLGA,1.0,40000.0,0.0,199.0,6.3,0.2,0.05,179.1,0.0,331.35,99.6,8.0,1.58,41.85,0.03,0.07,0.14,1.0
2,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.07,101.69,1.0,446.91,68.74,9.0,4.28,63.1,0.05,0.1,0.19,0.83
116,LPA-PLGA,1.0,25000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,35.25,0.09,0.1,0.11,0.55
37,CBD-PLGA,1.0,51000.0,0.0,66.5,9.13,0.1,0.05,248.76,0.5,314.47,40.46,2.0,5.85,20.99,0.04,0.07,0.11,0.54
114,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,1.72,0.62,98.36,0.0,392.47,94.83,6.0,1.9,24.12,0.25,0.31,0.5,0.95
76,IBP-PLGA,1.0,46000.0,0.0,76.25,4.85,0.21,0.14,21.1,0.0,206.29,37.3,2.0,3.07,0.05,0.16,0.21,0.28,0.19
132,LDC-PLGA,1.0,46000.0,0.0,68.5,13.78,0.05,0.04,125.0,0.0,234.34,32.34,3.0,2.58,27.9,0.04,0.07,0.13,0.93
163,PTX-PLGA-co-PAVL,3.0,10200.0,0.04,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,23.0,0.01,0.01,0.02,0.09
100,PTX-PLGA,3.0,108000.0,0.0,216.5,10.36,0.02,0.02,7058.82,0.1,853.92,221.29,15.0,3.74,65.21,0.04,0.07,0.12,0.27
167,TAA-PLGA-co-PALA,3.0,11000.0,0.06,293.0,11.75,0.83,0.33,2.89,0.5,434.5,93.06,7.0,2.42,19.0,0.0,0.01,0.01,0.03
65,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.1,0.1,722.89,0.0,234.34,32.34,3.0,2.58,20.1,0.01,0.01,0.02,0.51
115,LPA-PLGA,1.0,12000.0,0.0,152.5,9.49,0.25,0.2,217.39,0.01,1269.47,466.34,30.0,-1.14,0.0,0.11,0.12,0.15,0.0
131,LDC-PLGA,1.0,46000.0,0.0,68.5,13.78,0.05,0.04,428.57,0.0,234.34,32.34,3.0,2.58,0.0,0.1,0.13,0.19,0.0
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,18.03,0.01,0.02,0.05,0.33
52,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.2,0.01,1875.0,0.0,234.34,32.34,3.0,2.58,7.76,0.05,0.09,0.15,0.54
10,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.12,0.06,63.76,0.0,194.19,61.82,6.0,-1.03,0.22,0.03,0.06,0.11,0.03
101,PTX-PLGA,3.0,108000.0,0.0,216.5,10.36,0.02,0.02,6060.61,0.1,853.92,221.29,15.0,3.74,24.58,0.0,0.02,0.13,0.15
97,PTX-PLGA,3.0,108000.0,0.0,216.5,10.36,0.02,0.01,3529.41,0.1,853.92,221.29,15.0,3.74,21.65,0.01,0.02,0.04,0.23
44,DPP-PLGA,1.0,46000.0,0.0,156.0,13.91,0.11,0.07,20.27,0.0,254.25,102.28,8.0,-2.21,1.07,0.01,0.03,0.06,0.06
13,LDC-PLGA,2.33,10000.0,0.0,68.5,13.78,1.0,0.42,60.0,0.2,234.34,32.34,3.0,2.58,0.0,0.31,0.49,0.65,0.0
96,PTX-PLGA,3.0,108000.0,0.0,216.5,10.36,0.02,0.01,3076.92,0.1,853.92,221.29,15.0,3.74,16.59,0.01,0.02,0.04,0.27
63,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.03,0.03,789.47,0.0,234.34,32.34,3.0,2.58,27.39,0.01,0.01,0.02,0.7
168,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,15.0,0.01,0.01,0.01,0.03
127,IBP-PLGA,1.0,46000.0,0.0,76.25,4.85,0.05,0.04,375.0,0.0,206.29,37.3,2.0,3.07,10.02,0.19,0.27,0.41,0.99
112,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.29,0.19,100.0,0.0,392.47,94.83,6.0,1.9,4.34,0.0,0.0,0.01,0.02
68,LDC-PLGA,1.0,48000.0,0.0,68.5,13.78,0.2,0.01,1621.62,0.0,234.34,32.34,3.0,2.58,0.52,0.02,0.03,0.05,0.04
169,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,35.0,0.01,0.01,0.02,0.91
84,5-FU-PLGA,1.0,104000.0,0.0,282.5,8.02,0.8,0.18,210.53,0.0,130.08,65.72,5.0,-0.8,8.02,0.07,0.13,0.22,0.57
82,5-FU-PLGA,1.0,104000.0,0.0,282.5,7.76,0.8,0.27,117.88,0.0,130.08,65.72,5.0,-0.8,1.04,0.07,0.12,0.22,0.27
169,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,15.0,0.01,0.01,0.02,0.06
86,TTD-PLGA,1.0,28000.0,0.0,206.0,10.28,0.1,0.06,96.4,0.01,325.5,23.47,2.0,5.34,0.8,0.01,0.02,0.04,0.02
9,CAF-PLGA,1.0,46000.0,0.0,236.0,14.0,0.11,0.06,97.09,0.0,194.19,61.82,6.0,-1.03,3.03,0.04,0.08,0.12,0.24
132,LDC-PLGA,1.0,46000.0,0.0,68.5,13.78,0.05,0.04,125.0,0.0,234.34,32.34,3.0,2.58,9.92,0.04,0.07,0.13,0.67
108,TMZ-PLGA,3.0,20000.0,0.0,212.0,10.46,0.2,0.16,92.45,0.0,194.15,108.17,8.0,-2.08,6.92,0.09,0.11,0.15,0.46
38,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.33,0.2,10238.91,0.0,285.31,78.29,5.0,2.66,29.89,0.06,0.13,0.24,0.9
168,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,18.0,0.01,0.01,0.01,0.05
100,PTX-PLGA,3.0,108000.0,0.0,216.5,10.36,0.02,0.02,7058.82,0.1,853.92,221.29,15.0,3.74,30.53,0.04,0.07,0.12,0.26
36,CBD-PLGA,1.0,12000.0,0.0,66.5,9.13,0.1,0.08,248.24,0.5,314.47,40.46,2.0,5.85,10.31,0.04,0.08,0.15,0.4
57,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.1,0.03,1818.18,0.0,234.34,32.34,3.0,2.58,0.6,0.01,0.05,0.14,0.02
112,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.29,0.19,100.0,0.0,392.47,94.83,6.0,1.9,0.0,0.0,0.0,0.01,0.0
120,PRC-PLGA,1.0,40000.0,0.0,199.0,4.76,0.2,0.05,73.89,0.0,331.35,99.6,8.0,1.58,18.6,0.04,0.06,0.09,0.33
160,PTX-PLGA-co-PALA,3.0,11000.0,0.06,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,8.0,0.01,0.01,0.02,0.02
169,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,23.0,0.01,0.01,0.02,0.32
133,LDC-PLGA,1.0,46000.0,0.0,68.5,13.78,0.05,0.04,81.08,0.0,234.34,32.34,3.0,2.58,21.03,0.05,0.07,0.11,0.88
61,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.1,0.09,759.49,0.0,234.34,32.34,3.0,2.58,14.11,0.0,0.01,0.01,0.14
67,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.03,0.03,740.74,0.0,234.34,32.34,3.0,2.58,20.07,0.01,0.01,0.03,0.65
113,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.51,0.29,115.38,0.0,392.47,94.83,6.0,1.9,18.04,0.03,0.06,0.11,0.86
86,TTD-PLGA,1.0,28000.0,0.0,206.0,10.28,0.1,0.06,96.4,0.01,325.5,23.47,2.0,5.34,22.0,0.01,0.02,0.04,0.91
75,IBP-PLGA,1.0,46000.0,0.0,76.25,4.85,0.21,0.16,35.36,0.0,206.29,37.3,2.0,3.07,0.5,0.09,0.29,0.4,0.29
47,PTX-PLGA,1.0,57500.0,0.0,216.5,10.36,0.02,0.01,11639.19,0.0,853.92,221.29,15.0,3.74,0.81,0.05,0.11,0.2,0.2
169,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,14.0,0.01,0.01,0.02,0.04
99,PTX-PLGA,3.0,108000.0,0.0,216.5,10.36,0.02,0.01,2061.86,0.1,853.92,221.29,15.0,3.74,12.96,0.01,0.01,0.03,0.17
161,PTX-PLGA-co-PALA,3.0,11000.0,0.06,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,9.0,0.0,0.0,0.01,0.01
47,PTX-PLGA,1.0,57500.0,0.0,216.5,10.36,0.02,0.01,11639.19,0.0,853.92,221.29,15.0,3.74,21.93,0.05,0.11,0.2,0.55
134,LDC-PLGA,1.0,46000.0,0.0,68.5,13.78,0.05,0.04,56.6,0.0,234.34,32.34,3.0,2.58,0.9,0.04,0.06,0.11,0.15
4,GEF-PLGA,1.0,44000.0,0.0,213.0,16.11,0.1,0.06,187.5,1.0,446.91,68.74,9.0,4.28,0.0,0.11,0.22,0.39,0.0
114,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,1.72,0.62,98.36,0.0,392.47,94.83,6.0,1.9,11.56,0.25,0.31,0.5,0.57
113,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.51,0.29,115.38,0.0,392.47,94.83,6.0,1.9,7.93,0.03,0.06,0.11,0.38
100,PTX-PLGA,3.0,108000.0,0.0,216.5,10.36,0.02,0.02,7058.82,0.1,853.92,221.29,15.0,3.74,0.44,0.04,0.07,0.12,0.05
88,TTD-PLGA,1.0,28000.0,0.0,206.0,10.28,0.1,0.04,74.04,0.01,325.5,23.47,2.0,5.34,22.08,0.01,0.02,0.03,0.95
161,PTX-PLGA-co-PALA,3.0,11000.0,0.06,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,0.17,0.0,0.0,0.01,0.0
65,LDC-PLGA,1.0,12000.0,0.0,68.5,13.78,0.1,0.1,722.89,0.0,234.34,32.34,3.0,2.58,8.46,0.01,0.01,0.02,0.1
169,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,1.0,0.01,0.01,0.02,0.02
89,TTD-PLGA,1.0,8300.0,0.0,206.0,10.28,0.1,0.06,112.25,0.01,325.5,23.47,2.0,5.34,26.19,0.06,0.09,0.15,1.0
168,TAA-PLGA-co-PAVL,3.0,10200.0,0.04,293.0,11.75,0.83,0.35,2.89,0.5,434.5,93.06,7.0,2.42,20.0,0.01,0.01,0.01,0.11
167,TAA-PLGA-co-PALA,3.0,11000.0,0.06,293.0,11.75,0.83,0.33,2.89,0.5,434.5,93.06,7.0,2.42,7.0,0.0,0.01,0.01,0.02
108,TMZ-PLGA,3.0,20000.0,0.0,212.0,10.46,0.2,0.16,92.45,0.0,194.15,108.17,8.0,-2.08,27.99,0.09,0.11,0.15,0.96
41,LTZ-PLGA,1.86,57700.0,0.0,184.5,4.4,0.17,0.12,4278.99,0.0,285.31,78.29,5.0,2.66,19.93,0.01,0.02,0.05,0.35
113,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.51,0.29,115.38,0.0,392.47,94.83,6.0,1.9,3.4,0.03,0.06,0.11,0.21
167,TAA-PLGA-co-PALA,3.0,11000.0,0.06,293.0,11.75,0.83,0.33,2.89,0.5,434.5,93.06,7.0,2.42,45.0,0.0,0.01,0.01,0.83
112,DEX-PLGA,1.0,46000.0,0.0,262.0,12.42,0.29,0.19,100.0,0.0,392.47,94.83,6.0,1.9,24.19,0.0,0.0,0.01,0.83
160,PTX-PLGA-co-PALA,3.0,11000.0,0.06,216.5,10.36,0.83,0.32,2.89,0.5,853.92,221.29,15.0,3.74,3.0,0.01,0.01,0.02,0.02
